id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,2017-10-18T23:33:00.000Z,,Grill Crisp Bacon Pizza Western Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,2017-10-18T23:33:00.000Z,,Lasagna Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,2017-10-18T23:33:00.000Z,,Hawaiian Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,2017-10-18T23:33:00.000Z,,Western Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,17,17,USD,2017-10-18T23:33:00.000Z,,Montana Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,2017-10-18T23:33:00.000Z,,Taco Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,13,13,USD,2017-10-18T23:33:00.000Z,,Sun Dried Tomato Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,19,19,USD,2017-10-18T23:33:00.000Z,,White Tuna Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVzA1sSILD2H7whiWFgX,2017-06-19T14:51:59Z,2019-03-27T20:59:10Z,493 Amsterdam Ave,Pizza Place,Accommodation & Food Services,New York,US,us/ny/newyork/493amsterdamave/1137880540,40.786215,-73.976107,,14,14,USD,2017-10-18T23:33:00.000Z,,Plain Pizza,Caesars Palace Pizzeria,10024,USD,0,25,NY
AVwc1nG0_7pvs4fzzfef,2016-06-04T20:57:32Z,2019-03-27T20:31:32Z,118 NW Greenwood Ave,"Pizza Place,Restaurants",Accommodation & Food Services,Bend,US,us/or/bend/118nwgreenwoodave/5394931,44.0601,-121.3092,http://www.citysearch.com/profile/menu/36052374?singlePlatformId=old-town-pizza-13,10,10,USD,"2018-01-19T21:26:08.144Z,2018-01-21T06:21:31.381Z,2018-01-18T16:23:49.401Z",,Veggi Pizza,Olde Towne Pizza,97701,USD,0,25,OR
AV0wESC_FcQ3k02bFGVO,2017-07-11T05:13:35Z,2019-03-27T20:28:45Z,621 Highway 71 N,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Alma,US,us/ar/alma/621highway71n/447756399,35.4931,-94.2266,http://www.citysearch.com/profile/menu/36524469?singlePlatformId=mazzios-pizza-21,0,0,USD,"2018-05-03T18:00:34.440Z,2018-03-30T18:56:28.052Z,2018-04-10T13:39:23.007Z,2018-04-06T12:18:40.959Z,2018-05-09T09:28:42.950Z",serves 23ampcomma sauce choices  southwestern ranchampcomma picanteampcomma four cheeses and two topping choices baked between two golden crusts,Quesapizza,Mazzio's Pizza,72921,USD,0,25,AR
AWEHrUDTa4HuVbedLTBz,2018-01-18T05:08:11Z,2019-03-27T20:19:56Z,110 Lameuse St,"Pizza Place,Dessert Shop",Retail,Biloxi,US,us/ms/biloxi/110lameusest/-2006330392,30.3938,-88.8867,,13,13,USD,"2018-02-27T11:30:32.604Z,2018-03-05T07:38:49.930Z,2018-01-19T19:41:05.436Z,2018-04-10T02:33:37.068Z,2017-12-21T20:59:34.509Z",,"14"" Pizza",Sal & Mookie's New York Style Pizza & Ice Cream Joint,39530,USD,25,40,MS
AWEHrUDTa4HuVbedLTBz,2018-01-18T05:08:11Z,2019-03-27T20:19:56Z,110 Lameuse St,"Pizza Place,Dessert Shop",Retail,Biloxi,US,us/ms/biloxi/110lameusest/-2006330392,30.3938,-88.8867,,3,3,USD,"2017-12-21T20:59:34.514Z,2018-03-05T07:38:49.936Z,2018-04-10T02:33:37.074Z,2018-01-19T19:41:05.440Z,2018-02-27T11:30:32.606Z",,Cheese Pizza Slice,Sal & Mookie's New York Style Pizza & Ice Cream Joint,39530,USD,25,40,MS
AVzA1Wg13D1zeR_xA_0G,2017-06-19T14:50:30Z,2019-03-27T20:15:00Z,388 3rd Ave,"Pizza Place,Restaurants",Accommodation & Food Services,New York,US,us/ny/newyork/3883rdave/-1033970973,40.7419,-73.9812,http://www.citysearch.com/profile/menu/7121778?singlePlatformId=pastafina-restaurant,8.95,8.95,USD,"2018-02-17T04:58:06.387Z,2018-01-25T23:39:46.811Z,2018-01-22T10:49:49.007Z,2018-01-18T15:34:28.716Z,2018-01-13T11:37:30.129Z,2017-12-20T05:23:34.504Z,2017-12-07T15:07:32.924Z,2017-10-27T13:40:54.417Z",,Primavera Pizza,Pastafina Pizza,10016,USD,0,25,NY
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,5,5,USD,"2018-02-04T03:07:49.338Z,2018-06-12T12:06:54.577Z,2018-05-21T16:26:39.501Z",2nd pizza of equal or lesser value,Each 2nd Pizza,Hungry Howies Pizza,32818,USD,0,25,FL
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,19.99,19.99,USD,"2018-02-04T03:07:49.339Z,2018-06-12T12:06:54.577Z,2018-05-21T16:26:39.501Z",,Plue 2 liter Soda with 2ampcomma Pizza,Hungry Howies Pizza,32818,USD,0,25,FL
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,0,0,USD,"2018-02-04T03:07:49.339Z,2018-06-12T12:06:54.577Z,2018-05-21T16:26:39.501Z",,1 Pizza with 2 Toppings,Hungry Howies Pizza,32818,USD,0,25,FL
AVwdozq7ByjofQCxrFbX,2016-03-31T02:47:04Z,2019-03-27T19:44:17Z,6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Accommodation & Food Services,Orlando,US,us/fl/orlando/6900silverstarrd/-874863116,28.572609,-81.517117,http://www.singlepage.com/hungry-howies-pizza-200,12.99,12.99,USD,"2018-02-04T03:07:49.339Z,2018-06-12T12:06:54.577Z,2018-05-21T16:26:39.501Z",,1 Large 1ampcomma Topping Pizza,Hungry Howies Pizza,32818,USD,0,25,FL
AVwciqTJIN2L1WUfmGUV,2015-09-21T08:27:53Z,2019-03-27T19:32:49Z,5132 6th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tacoma,US,us/wa/tacoma/51326thave/1770159848,47.255501,-122.506463,,7.99,7.99,USD,"2018-05-04T14:08:31.797Z,2018-04-27T11:11:02.321Z,2018-05-09T10:58:16.228Z,2018-06-26T17:02:43.119Z,2018-04-10T18:14:25.112Z,2018-04-02T12:11:51.211Z,2018-05-21T18:19:55.030Z,2018-05-14T18:17:47.182Z",carry out plus taxes,Large 3 Topping Pizza,Little Caesars Pizza,98406,USD,0,25,WA
AVwciqTJIN2L1WUfmGUV,2015-09-21T08:27:53Z,2019-03-27T19:32:49Z,5132 6th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tacoma,US,us/wa/tacoma/51326thave/1770159848,47.255501,-122.506463,,9.99,9.99,USD,"2018-05-04T14:08:31.797Z,2018-04-27T11:11:02.321Z,2018-05-09T10:58:16.228Z,2018-06-26T17:02:43.119Z,2018-04-10T18:14:25.112Z,2018-04-02T12:11:51.211Z,2018-05-21T18:19:55.030Z,2018-05-14T18:17:47.182Z",one large pizza with up to 6 toppings,Supreme Pizza,Little Caesars Pizza,98406,USD,0,25,WA
AVwciqTJIN2L1WUfmGUV,2015-09-21T08:27:53Z,2019-03-27T19:32:49Z,5132 6th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Tacoma,US,us/wa/tacoma/51326thave/1770159848,47.255501,-122.506463,,5,5,USD,"2018-05-04T14:08:31.797Z,2018-04-27T11:11:02.321Z,2018-05-09T10:58:16.228Z,2018-06-26T17:02:43.119Z,2018-04-10T18:14:25.112Z,2018-04-02T12:11:51.211Z,2018-05-21T18:19:55.030Z,2018-05-14T18:17:47.182Z",pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesars Pizza,98406,USD,0,25,WA
AVwd1f2FkufWRAb59rNH,2016-03-29T05:24:22Z,2019-03-27T19:32:45Z,10050 Edison Square Dr NW,Pizza Place,Accommodation & Food Services,Concord,US,us/nc/concord/10050edisonsquaredrnw/572757474,35.43066,-80.676979,,20.99,20.99,USD,"2018-01-20T05:06:59.754Z,2018-01-19T06:45:37.291Z,2018-01-18T12:50:15.443Z",,Add to Large Pizzas,Papa Johns Pizza,28027,USD,0,25,NC
AVwd1f2FkufWRAb59rNH,2016-03-29T05:24:22Z,2019-03-27T19:32:45Z,10050 Edison Square Dr NW,Pizza Place,Accommodation & Food Services,Concord,US,us/nc/concord/10050edisonsquaredrnw/572757474,35.43066,-80.676979,,12,12,USD,2016-03-29T05:24:22Z,"With up to 5 toppings, including specialties",Any Large Pizza,Papa Johns Pizza,28027,USD,0,25,NC
AVwdDQ7V_7pvs4fz1vkD,2016-04-02T05:30:03Z,2019-03-27T18:47:49Z,103 S Dixie Way,Pizza Place,Accommodation & Food Services,South Bend,US,us/in/southbend/103sdixieway/953547753,41.71566,-86.250651,,9,9,USD,"2018-12-26T18:28:26.014Z,2019-02-12T22:01:22.473Z","Tomatoes, mushrooms, bell peppers, onions, and block olives.",Veggie Combo Pizza,Four Horsemen Pizza,46637,USD,3,30,IN
AVwdDQ7V_7pvs4fz1vkD,2016-04-02T05:30:03Z,2019-03-27T18:47:49Z,103 S Dixie Way,Pizza Place,Accommodation & Food Services,South Bend,US,us/in/southbend/103sdixieway/953547753,41.71566,-86.250651,,17.95,17.95,USD,"2018-12-26T18:28:26.014Z,2018-12-22T02:37:01.978Z,2018-12-24T05:23:06.843Z,2018-12-19T17:40:59.512Z,2019-02-12T22:01:22.473Z",,Chicken Bacon Ranch Pizza,Four Horsemen Pizza,46637,USD,3,30,IN
AVwdDQ7V_7pvs4fz1vkD,2016-04-02T05:30:03Z,2019-03-27T18:47:49Z,103 S Dixie Way,Pizza Place,Accommodation & Food Services,South Bend,US,us/in/southbend/103sdixieway/953547753,41.71566,-86.250651,,9,9,USD,"2018-12-26T18:28:26.014Z,2019-02-12T22:01:22.473Z","Sausage, pepperoni, mushrooms, onions, bell peppers, and black olives.",Regular Combo Pizza,Four Horsemen Pizza,46637,USD,3,30,IN
AVwdDQ7V_7pvs4fz1vkD,2016-04-02T05:30:03Z,2019-03-27T18:47:49Z,103 S Dixie Way,Pizza Place,Accommodation & Food Services,South Bend,US,us/in/southbend/103sdixieway/953547753,41.71566,-86.250651,,9,9,USD,"2018-12-26T18:28:26.014Z,2019-02-12T22:01:22.473Z","Sausage, pepperoni, ham, ground beef, and bacon.",Meat Combo Pizza,Four Horsemen Pizza,46637,USD,3,30,IN
AVwdDQ7V_7pvs4fz1vkD,2016-04-02T05:30:03Z,2019-03-27T18:47:49Z,103 S Dixie Way,Pizza Place,Accommodation & Food Services,South Bend,US,us/in/southbend/103sdixieway/953547753,41.71566,-86.250651,,8,8,USD,"2018-12-26T18:28:26.014Z,2018-12-24T05:23:06.842Z,2019-02-12T22:01:22.473Z",,10 Cheese Pizza,Four Horsemen Pizza,46637,USD,3,30,IN
AWEKTacq3-Khe5l_ebIU,2018-01-18T17:23:43Z,2019-03-27T18:46:51Z,2403 SW 27th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Ocala,US,us/fl/ocala/2403sw27thave/1770159848,29.160913,-82.099878,,7.99,7.99,USD,"2018-04-27T10:42:59.686Z,2018-05-04T04:29:52.165Z,2018-04-02T09:43:20.608Z,2018-05-14T16:30:22.433Z,2018-02-02T04:38:59.974Z,2018-06-26T16:58:43.758Z",carry out plus taxes,Large 3 Topping Pizza,Little Caesars Pizza,34471,USD,0,25,FL
AWEKTacq3-Khe5l_ebIU,2018-01-18T17:23:43Z,2019-03-27T18:46:51Z,2403 SW 27th Ave,"Restaurant,Pizza Place",Accommodation & Food Services,Ocala,US,us/fl/ocala/2403sw27thave/1770159848,29.160913,-82.099878,,5,5,USD,"2018-04-27T10:42:59.686Z,2018-05-04T04:29:52.165Z,2018-04-02T09:43:20.608Z,2018-05-14T16:30:22.433Z,2018-02-02T04:38:59.974Z,2018-06-26T16:58:43.758Z",pepperoni or cheese original round no limit carry out plus tax,HotNReady Large Pizza,Little Caesars Pizza,34471,USD,0,25,FL
AVz-txUqFcQ3k02bDl7W,2017-07-01T15:13:50Z,2019-03-27T18:45:43Z,405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/405nwabashave/544764848,41.889343,-87.626216,http://www.singlepage.com/bongiornos-pizza-1,17.5,17.5,USD,"2018-02-22T17:44:52.966Z,2018-02-27T04:55:09.954Z,2018-01-24T04:09:38.561Z,2018-01-12T17:51:48.679Z,2017-12-17T11:29:01.567Z,2017-12-08T11:17:24.764Z,2017-10-27T19:07:29.947Z",,Porcini Pizza,Bongiornos Italian Deli Pizzeria,60611,USD,0,25,IL
AVz-txUqFcQ3k02bDl7W,2017-07-01T15:13:50Z,2019-03-27T18:45:43Z,405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/405nwabashave/544764848,41.889343,-87.626216,http://www.singlepage.com/bongiornos-pizza-1,16.5,16.5,USD,"2018-02-22T17:44:52.967Z,2018-02-27T04:55:09.955Z,2018-01-24T04:09:38.563Z,2018-01-12T17:51:48.681Z,2017-12-17T11:29:01.568Z,2017-12-08T11:17:24.767Z,2017-10-27T19:07:29.950Z",,Sarda Pizza,Bongiornos Italian Deli Pizzeria,60611,USD,0,25,IL
AVz-txUqFcQ3k02bDl7W,2017-07-01T15:13:50Z,2019-03-27T18:45:43Z,405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/405nwabashave/544764848,41.889343,-87.626216,http://www.singlepage.com/bongiornos-pizza-1,15.5,15.5,USD,"2018-02-22T17:44:52.959Z,2018-02-22T17:44:52.965Z,2018-02-27T04:55:09.943Z,2018-02-27T04:55:09.954Z,2018-01-24T04:09:38.553Z,2018-01-24T04:09:38.561Z,2018-01-12T17:51:48.668Z,2018-01-12T17:51:48.678Z,2017-12-17T11:29:01.563Z,2017-12-17T11:29:01.566Z,2017-12-08T11:17:24.753Z,2017-12-08T11:17:24.764Z,2017-10-27T19:07:29.942Z,2017-10-27T19:07:29.947Z",,Margherita Pizza,Bongiornos Italian Deli Pizzeria,60611,USD,0,25,IL
AVz-txUqFcQ3k02bDl7W,2017-07-01T15:13:50Z,2019-03-27T18:45:43Z,405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/405nwabashave/544764848,41.889343,-87.626216,http://www.singlepage.com/bongiornos-pizza-1,17.5,17.5,USD,"2018-02-22T17:44:52.967Z,2018-02-27T04:55:09.955Z,2018-01-24T04:09:38.563Z,2018-01-12T17:51:48.681Z,2017-12-17T11:29:01.568Z,2017-12-08T11:17:24.766Z,2017-10-27T19:07:29.950Z",,Calabrese Pizza,Bongiornos Italian Deli Pizzeria,60611,USD,0,25,IL
AVz-txUqFcQ3k02bDl7W,2017-07-01T15:13:50Z,2019-03-27T18:45:43Z,405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/405nwabashave/544764848,41.889343,-87.626216,http://www.singlepage.com/bongiornos-pizza-1,16.5,16.5,USD,"2018-02-22T17:44:52.965Z,2018-02-27T04:55:09.954Z,2018-01-24T04:09:38.561Z,2018-01-12T17:51:48.679Z,2017-12-17T11:29:01.567Z,2017-12-08T11:17:24.764Z,2017-10-27T19:07:29.947Z",,Rustica Pizza,Bongiornos Italian Deli Pizzeria,60611,USD,0,25,IL
AVzn-G2AFcQ3k02bCtXP,2017-06-27T05:13:56Z,2019-03-27T05:22:04Z,114 N College Ave,"Italian Restaurant,Pizza Place",Accommodation & Food Services,Newton,US,us/nc/newton/114ncollegeave/-83823668,35.66397,-81.22127,,7.99,7.99,USD,"2018-01-19T11:37:18.438Z,2018-01-19T19:22:39.754Z,2018-01-19T22:33:55.292Z,2018-01-20T09:04:36.549Z,2018-01-15T15:54:56.243Z,2017-12-19T03:51:14.270Z,2017-12-10T09:24:09.630Z",,Every Day Special Mini Pizza,Geppetos Pizza and More,28658,USD,25,40,NC
AVzA1hs0LD2H7whiWFXJ,2017-06-19T14:51:16Z,2019-03-27T05:20:53Z,279 Nassau Blvd,Pizza Place,Accommodation & Food Services,Garden City,US,us/ny/gardencity/279nassaublvd/10832150,40.714467,-73.661014,,17,17,USD,"2018-02-27T05:25:00.797Z,2018-01-23T04:27:01.317Z,2018-01-23T04:48:47.208Z,2018-02-23T07:01:26.477Z,2017-12-11T03:39:56.832Z,2018-01-19T00:34:27.884Z,2018-04-02T01:00:20.185Z,2017-12-20T12:40:37.532Z",,Salad Pizza,Avellinos Pizzeria Catering,11530,USD,0,25,NY
AVzA1hs0LD2H7whiWFXJ,2017-06-19T14:51:16Z,2019-03-27T05:20:53Z,279 Nassau Blvd,Pizza Place,Accommodation & Food Services,Garden City,US,us/ny/gardencity/279nassaublvd/10832150,40.714467,-73.661014,,16.5,16.5,USD,"2018-02-27T05:25:00.784Z,2018-01-23T04:27:01.303Z,2018-01-19T00:34:27.874Z,2018-02-23T07:01:26.468Z,2017-12-11T03:39:56.820Z,2017-12-20T12:40:37.519Z,2018-04-02T01:00:20.176Z,2018-01-23T04:48:47.202Z",,Veal Scaloppini Pizzaiola,Avellinos Pizzeria Catering,11530,USD,0,25,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,34,34,USD,"2018-04-08T13:44:50.430Z,2018-04-20T05:08:34.784Z,2018-05-14T17:24:40.932Z",Mozzarella cheese plum tomato sauce and imported anchovies,Burnt Anchovy Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,34,34,USD,"2018-04-08T13:44:50.430Z,2018-04-20T05:08:34.784Z,2018-05-14T17:24:40.932Z",Twice baked crust with smooth tomato vodka cream sauce and a mix of Italian cheeses,Vodka Sicilian Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,39,39,USD,2018-06-29T09:32:37.032Z,Twice baked crust with smooth tomato vodka cream sauce and a mix of Italian cheeses,Vodka Sicilian Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,15,15,USD,"2018-01-18T12:30:58.676Z,2018-01-21T04:23:48.985Z,2018-01-20T23:12:10.426Z,2018-01-10T11:05:58.108Z,2017-12-14T20:13:48.818Z,2017-12-06T11:53:03.306Z",,Staten Island Pizza Wedge,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,29,29,USD,"2018-01-18T12:30:58.672Z,2018-01-21T04:23:48.983Z,2018-01-20T23:12:10.422Z,2018-01-10T11:05:58.092Z,2017-12-14T20:13:48.814Z,2017-12-06T11:53:03.303Z",,Sicilian Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,15,15,USD,"2018-01-18T12:30:58.676Z,2018-01-21T04:23:48.985Z,2018-01-20T23:12:10.425Z,2018-01-10T11:05:58.107Z,2017-12-14T20:13:48.817Z,2017-12-06T11:53:03.305Z",,White Pizza Wedge,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,39,39,USD,2018-06-29T09:32:37.032Z,Mozzarella cheese plum tomato sauce and imported anchovies,Burnt Anchovy Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,34,34,USD,"2018-04-08T13:44:50.430Z,2018-04-20T05:08:34.784Z,2018-05-14T17:24:40.932Z",Olive oil plum tomato sauce fresh basil and a blend of Italian cheeses,Margherita Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,15,15,USD,"2018-01-18T12:30:58.675Z,2018-01-21T04:23:48.984Z,2018-01-20T23:12:10.425Z,2018-01-10T11:05:58.106Z,2017-12-14T20:13:48.816Z,2017-12-06T11:53:03.305Z",,Sicilian Pizza Wedge,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,39,39,USD,2018-06-29T09:32:37.032Z,Meatballs cooked tomato sauce red onion mozzarella Parmigiano Reggiano and ricotta,Staten Island Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,15,15,USD,"2018-01-18T12:30:58.676Z,2018-01-21T04:23:48.985Z,2018-01-20T23:12:10.425Z,2018-01-10T11:05:58.108Z,2017-12-14T20:13:48.817Z,2017-12-06T11:53:03.306Z",,Crab Pizza Wedge,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,34,34,USD,"2018-04-08T13:44:50.430Z,2018-04-20T05:08:34.784Z,2018-05-14T17:24:40.932Z",Ricotta mozzarella Pecorino Romano and Parmigiano Reggiano,White Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,39,39,USD,2018-06-29T09:32:37.032Z,Olive oil plum tomato sauce fresh basil and a blend of Italian cheeses,Margherita Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
AVwdq_TbkufWRAb58MTZ,2016-02-12T14:08:58Z,2019-03-27T05:20:42Z,114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",Accommodation & Food Services,New York,US,us/ny/newyork/11410thave/-207987988,40.743986,-74.006662,,39,39,USD,2018-06-29T09:32:37.032Z,Meatballs cooked tomato sauce Parmigiano Reggiano and mozzarella cheese,Meatball Parm Pizza,Artichoke Basilles Pizza Bar,10011,USD,25,40,NY
